image,prompt,Subcarpeta
imgi_289_images.jpg,"a mountain range, climbing mountain in washington, mountain lake, washington, mountain lakes, beatiful mountain background, crater lake, snowy mountain background, washington state, mountain behind meadow, snowy mountain, grand majestic mountains, flora-lush-crater, scenic mountain setting, mountain snow, large mountain, evergreen valley, mega high white mountain, pacific northwest, on the mountain",visittheusa.com
imgi_62_images.jpg,"a cave with a large cave entrance, speleothems, cave background, big dark caverns, deep cave, in dark cave, high detailed thin stalagtites, inside a humongous cave, inside of an expansive cave, inside an enormous vast cave, cavern, all inside an enormous cavern, in a beautiful crystal caverine",visittheusa.com
imgi_160_images.jpg,"the band the prodigys, ill of none, shai hulud, kamelot album cover, surrealcore, brutal black clothes, primordial, omen from valorant, ommatidia, tesseract, shai-hulud, dominant shades of black, proto-metal, godmachine, machine.delusions, machine. delusions",visittheusa.com
imgi_47_images.jpg,"a large stone building, brandywine school, luxury castle, palace, mansion, located in a castle, iowa, victorian castle, a palace with a thousand long, neoclassical architecture, neo classical architecture, wpa, huge mansion, neoclassical style, stunning grand architecture, in their noble mansion, inside a palace, the palace of ai, illinois",visittheusa.com
imgi_125_images.jpg,"a statue of liberty, bentonville arkansas, oklahoma, breaking statue of girl, bronze statue and silver, iowa, statue is a fountain, colossus of rhodes, statue of the perfect woman, bronze statue, statue, the colossus of rhodes, capital plaza, big video statues, statue of a perfect woman, a statue, albuquerque, beautiful city black woman only",visittheusa.com
imgi_151_images.jpg,"a blue sky, egyptian environment, citadel of erbil, rocks, gigantic pillars, giant towering pillars, ancient epic tower in the desert, rock formations, giant rocks, from egypt, the three moiras, bisti badlands, white rocks made of bone, golden pillars, desert, desert city, cool desert, ancient mesopotamia, ancient city of white stone",visittheusa.com
imgi_208_images.jpg,"a group of people standing around a statue, saurians, universal, from jurassic world (2015), animatronics, animatronic, trex dinosaur, posing in disguise among humans, jurassic world, vfx, still from a live action movie, florida, jurassic image, group of people, dinosaurs, stan winston studios, mgm studios",visittheusa.com
imgi_164_images.jpg,"a man walking across a bridge, pewdiepie selfie at a bridge, sky bridges, high bridges, standing on a bridge, skybridges, exaggerated perspective, forced perspective, bridge between the worlds, bridges and railings, suspended bridge!, elegant bridges between towers, bridges crossing the gap, metallic bridge, on a bridge, extreme three point perspective, foreshortened perspective",visittheusa.com
imgi_29_default.jpg,"a boat is traveling down the river in chicago, 3 boat in river, chicago, il, small boat, boat, illinois, photo taken from a boat, boats in the water, one small boat, boats, the photo was taken from a boat, building along a river, floating cars, with water and boats, channel, floating vehicles, how a river, how river",visittheusa.com
imgi_138_images.jpg,"a man riding a bike through a forest, picture of a female biker, ligjt trail, picture of a male biker, running from bear, tomb raider (2018), runs away from men on the forest, i see fields of green, no helmet!!!!, girl walking in forest, covered in plants, mountain bike helmet, hoffman bicycle trip",visittheusa.com
imgi_383_images.jpg,"a tall building with a blue sky in the background, tall building, skyscraper, the building is a skyscraper, four stories high, tall skyscraper, taller than a skyscraper, city high-rise, big poor building, realistic building, top floor boss shit, the hard and strong buildings, tall windows",visittheusa.com
imgi_127_images.jpg,"a waterfall in the woods, with trees and waterfalls, with a waterfalls, beautiful stunning waterfall, peaceful beautiful waterfall, several waterfalls, with waterfalls, waterfall(beautiful, beautiful waterfall, a river flowing with waterfall, water falls, water fall, huge waterfalls, with waterfalls and river, an endless waterfall, multiple waterfalls, high waterfalls, waterfalls, waterfalls in the background",visittheusa.com
imgi_21_default.jpg,"a city skyline, empire state building, pride month, rainbow lighting, lgbtq, lgbt, ny, lgbt flag, capital sin of pride, empire, colorful building, strong lights, pride, gay pride, light from top, it is emitting a bright, irridescent, similar to the bifrost, city lighting, pride parade, bisexual lighting, tall building",visittheusa.com
imgi_26_default.jpg,"a woman sitting on a hill overlooking the golden gate bridge, san francisco, golden gate, photograph of san francisco, golden gate bridge, tall bridge with city on top, sf, tourist, metallic bridge, bridges, tourism, california, tourists in background, beautiful city, bridge, romantic couple, bay, ca, long distance photo, on a bridge, city in background",visittheusa.com
imgi_221_images.jpg,"a large palm tree, neon signs in background, las vegas, well lit night in las vegas, las vegas at night, las vegas strip, neon advertisements, city neon light, neon lights and adds, glow of neon lights, neon rainy cyberpunk setting, in las vegas, neon lights in background, night time city background, bright neon lights from the city",visittheusa.com
imgi_281_images.jpg,"a group of people playing with a frc, people running away, weeping angels, people running, big video statues, people running in fear, statues, breaking statue of girl, 3d statue!!!, time travelers appear in a park, funny sculpture, public art, sculptures, local people chasing to attack, dancing people, little people!!!, people panic in the foreground",visittheusa.com
imgi_302_images.jpg,"a dinosaur skeleton, dinosaur skeletons, tyrannosarus rex, carnivore dinosaur, at the time of dinosaurs, trex dinosaur, tyrannosaurus, tyrannosaurus rex, pre - historic, drumheller, dinosaur bones, dinosaur bone, meteor impact behind a dinosaur, spinosaurus, on display in a fossil museum, dinosaurs, dinosaur, prehistoric, smithsonian",visittheusa.com
imgi_128_images.jpg,"a woman in a colorful dress is dancing, indigenous man, tribal dance, alligator shaman, shamanism, laughing bear musician, hopi kachina, shamanic poste, spirit warrior, beautiful young wind spirit, crow head, colorful plumage, indigenous, a shaman holding up the universe, shamans and strange creatures, great red feather, tribal clothing",visittheusa.com
imgi_218_images.jpg,"a horse drawn carriage, carriages with horses, carriage, with horse driven, new orleans, of augean stables, horses in run, in savannah, colonial style, colonial era street, cheval michael, horses, horse in background, equine photo, horse, colonial, justify content center, running in savannah, equine, savannah, cart",visittheusa.com
imgi_339_images.jpg,"a man standing on a rock near the ocean, maui, gopro camera, full body in camera, lava in the background, gopro lens, tourism photography, a photo of the ocean, gopro, sitting on rocks, hawaii, azores, big island, sharp focus on scenery, photographer, sitting on a rock, drone camera angle, island background, camera pov, in volcano",visittheusa.com
imgi_71_images.jpg,"a woman singing into a microphone while a man plays guitar behind her, doja cat, concert photo, syd, ethiopian, gig, performing, performing on stage, auroracore, soul singer, stage at a club, concert footage, live concert, live in concert, concert, photo of, live performance, concert photography, live on stage, performance",visittheusa.com
imgi_329_images.jpg,"a dj mixing at a concert, dj, dj at a party, dj rave party, dj mixer, edm, dance music show, turntablism dj scratching, music being played, disco, headphones dj rave, vst, electronic, turntablist, petrol, dj set, hifiman, turntables, spinning records, gig, electronic music, radio",visittheusa.com
